"estimate","std.error","statistic","p.value","term","conf.low","conf.high","exposure","outcome"
1.04505070057447,0.098805456143297,0.445981459486209,0.655610638670044,"log_dist_trunk",0.861058104005114,1.26835919863161,"log_dist_trunk","DC binary — trunk"
-0.0314641687229874,0.322359388321569,-0.0976058705372662,0.92248344778688,"log_dist_trunk",-0.663288569833263,0.600360232387288,"log_dist_trunk","RUDAS — trunk"
-0.866539355343716,0.436630865537761,-1.98460398413766,0.0475579572516683,"log_dist_trunk",-1.72233585179773,-0.0107428588897051,"log_dist_trunk","ACE — trunk"
0.948388060523756,0.15167554843015,-0.349374137697032,0.726808446641277,"log_dist_primary",0.704493912285262,1.27671779366606,"log_dist_primary","DC binary — primary"
0.24679448067487,0.852956858205216,0.289339933550886,0.773051546922301,"log_dist_primary",-1.42500096140735,1.91858992275709,"log_dist_primary","RUDAS — primary"
1.14580085379198,0.655200557701215,1.7487788133332,0.0807444372270407,"log_dist_primary",-0.138392239302403,2.42999394688636,"log_dist_primary","ACE — primary"
1.03222891820577,0.0727531094465146,0.436001466729224,0.662835665400573,"log_dist_secondary",0.895050057514626,1.19043234580525,"log_dist_secondary","DC binary — secondary"
0.25502608689079,0.247681809669684,1.02965206540965,0.30620092799091,"log_dist_secondary",-0.230430260061792,0.740482433843371,"log_dist_secondary","RUDAS — secondary"
-0.828122666003421,0.304611895458886,-2.71861564945087,0.00670930902370384,"log_dist_secondary",-1.42516198110284,-0.231083350904004,"log_dist_secondary","ACE — secondary"
