time_stamp,pm2_5_cf_1,pm2_5_cf_1_a,pm2_5_cf_1_b,sensor_id,ab_diff,ab_abs_diff,ab_qc_flag,sensor_id_clean,sensor_name,latitude,longitude
2023-07-01T00:00:00Z,38.9,37.4,40.4,180321_PP,-3,3,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2023-08-01T00:00:00Z,46.4,44.3,48.4,180321_PP,-4.100000000000001,4.100000000000001,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2023-09-01T00:00:00Z,44.1,42,46.2,180321_PP,-4.200000000000003,4.200000000000003,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2023-10-01T00:00:00Z,45.8,44.2,47.4,180321_PP,-3.1999999999999957,3.1999999999999957,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2023-11-01T00:00:00Z,40.3,39.4,41.2,180321_PP,-1.8000000000000043,1.8000000000000043,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2023-12-01T00:00:00Z,35.3,35.1,35.6,180321_PP,-0.5,0.5,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-01-01T00:00:00Z,24.2,23.7,24.7,180321_PP,-1,1,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-02-01T00:00:00Z,19.7,19.9,19.6,180321_PP,0.29999999999999716,0.29999999999999716,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-03-01T00:00:00Z,22.5,23,22.1,180321_PP,0.8999999999999986,0.8999999999999986,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-04-01T00:00:00Z,29.5,30.2,28.8,180321_PP,1.3999999999999986,1.3999999999999986,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-05-01T00:00:00Z,61.1,61.8,60.4,180321_PP,1.3999999999999986,1.3999999999999986,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-06-01T00:00:00Z,70,69.6,70.4,180321_PP,-0.8000000000000114,0.8000000000000114,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-07-01T00:00:00Z,60.9,60.9,61,180321_PP,-0.10000000000000142,0.10000000000000142,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-08-01T00:00:00Z,56.7,56.7,56.6,180321_PP,0.10000000000000142,0.10000000000000142,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-09-01T00:00:00Z,49.5,48.7,50.3,180321_PP,-1.5999999999999943,1.5999999999999943,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-10-01T00:00:00Z,38.9,37.8,40.1,180321_PP,-2.3000000000000043,2.3000000000000043,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-11-01T00:00:00Z,31.2,29.7,32.6,180321_PP,-2.900000000000002,2.900000000000002,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2024-12-01T00:00:00Z,29.6,29.4,29.7,180321_PP,-0.3000000000000007,0.3000000000000007,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-01-01T00:00:00Z,24,23.9,24.1,180321_PP,-0.20000000000000284,0.20000000000000284,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-02-01T00:00:00Z,22.7,21.8,23.5,180321_PP,-1.6999999999999993,1.6999999999999993,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-03-01T00:00:00Z,19.5,18.1,20.8,180321_PP,-2.6999999999999993,2.6999999999999993,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-04-01T00:00:00Z,23.4,22.2,24.5,180321_PP,-2.3000000000000007,2.3000000000000007,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-05-01T00:00:00Z,39,40.1,37.9,180321_PP,2.200000000000003,2.200000000000003,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-06-01T00:00:00Z,36.8,34.7,38.9,180321_PP,-4.199999999999996,4.199999999999996,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-07-01T00:00:00Z,38.3,36,40.6,180321_PP,-4.600000000000001,4.600000000000001,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-08-01T00:00:00Z,33.1,32.2,34.1,180321_PP,-1.8999999999999986,1.8999999999999986,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-09-01T00:00:00Z,33.3,33.5,33.1,180321_PP,0.3999999999999986,0.3999999999999986,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-10-01T00:00:00Z,29.1,29.2,29,180321_PP,0.1999999999999993,0.1999999999999993,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-11-01T00:00:00Z,30.8,32,29.7,180321_PP,2.3000000000000007,2.3000000000000007,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
2025-12-01T00:00:00Z,30.7,29,32.5,180321_PP,-3.5,3.5,FALSE,180321,GEOHealth_Carab_Piscina_3,-11.902187,-77.03384
