time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b
2024-07-03T06:00:00Z,72,72,,64,64,,38,37.6,38.4,50,49.8,50.1
2024-07-03T12:00:00Z,72,72,,65,65,,39.8,39.5,40.2,49.9,49.7,50.1
2024-07-03T18:00:00Z,69,69,,65,65,,33.2,32.9,33.5,39.5,39.2,39.8
2024-07-04T00:00:00Z,69,69,,66,66,,46.4,46,46.7,58.4,58.3,58.4
2024-07-04T06:00:00Z,70,70,,66,66,,66.1,64.6,67.5,81.9,81.9,81.9
2024-07-04T12:00:00Z,65,65,,70,70,,80.5,79.5,81.4,97.1,96.5,97.6
2024-07-04T18:00:00Z,56,56,,74,74,,30.1,29.9,30.3,36.1,36,36.1
2024-07-05T00:00:00Z,68,68,,68,68,,45.9,45.5,46.2,59.2,59.1,59.3
2024-07-05T06:00:00Z,70,70,,67,67,,45.9,45.2,46.6,60.7,60.5,61
2024-07-05T12:00:00Z,60,60,,73,73,,38.5,38.2,38.8,48.6,48.4,48.8
2024-07-05T18:00:00Z,49,49,,79,79,,37.1,36.9,37.3,46.1,46,46.2
2024-07-06T00:00:00Z,65,65,,69,69,,43.9,43.7,44.2,55.3,55.2,55.5
2024-07-06T06:00:00Z,65,65,,69,69,,46.2,46,46.4,59.9,59.9,59.8
2024-07-06T12:00:00Z,60,60,,72,72,,54.4,54,54.8,68.1,68,68.1
2024-07-06T18:00:00Z,54,54,,74,74,,33,32.9,33.1,39.7,39.6,39.8
2024-07-07T00:00:00Z,65,65,,69,69,,45.3,45.1,45.5,58.4,58.3,58.5
2024-07-07T06:00:00Z,68,68,,68,68,,41.1,40.8,41.4,53,52.8,53.2
2024-07-07T12:00:00Z,66,66,,68,68,,33,32.7,33.2,39.3,39,39.5
2024-07-07T18:00:00Z,60,60,,71,71,,33.4,33.1,33.6,40,39.8,40.3
2024-07-08T00:00:00Z,67,67,,67,67,,45.8,45.4,46.1,60.7,60.7,60.6
2024-07-08T06:00:00Z,70,70,,66,66,,39.5,39.2,39.9,51.2,51.1,51.3
2024-07-08T12:00:00Z,64,64,,69,69,,38.3,37.9,38.6,47.4,47.1,47.8
2024-07-08T18:00:00Z,64,64,,68,68,,23.5,23.2,23.9,26.7,26.3,27
2024-07-09T00:00:00Z,69,69,,66,66,,39.1,38.5,39.7,50.9,50.5,51.4
2024-07-09T06:00:00Z,72,72,,65,65,,21.8,21.4,22.2,26.7,26.3,27.1
2024-07-09T12:00:00Z,69,69,,66,66,,17.3,16.9,17.8,19,18.7,19.4
2024-07-09T18:00:00Z,67,67,,67,67,,29.9,29.5,30.3,35.2,34.8,35.5
2024-07-10T00:00:00Z,71,71,,66,66,,43.6,43.4,43.9,57.1,57,57.2
2024-07-10T06:00:00Z,72,72,,64,64,,35.6,35.2,36,44.2,43.9,44.6
2024-07-10T12:00:00Z,66,66,,67,67,,31.3,30.8,31.8,36.5,36,37
2024-07-10T18:00:00Z,60,60,,69,69,,28,27.6,28.4,32.1,31.7,32.6
2024-07-11T00:00:00Z,63,63,,67,67,,49.4,49,49.8,64,64,64.1
2024-07-11T06:00:00Z,66,66,,65,65,,40.1,39.9,40.4,50.8,50.8,50.8
2024-07-11T12:00:00Z,71,71,,65,65,,28.3,27.7,28.9,32.9,32.2,33.6
2024-07-11T18:00:00Z,68,68,,67,67,,34.5,34,35,40.7,40.3,41.1
2024-07-12T00:00:00Z,70,70,,66,66,,65.9,64.8,67,78.7,78.2,79.2
2024-07-12T06:00:00Z,70,70,,66,66,,53.6,53,54.2,68.3,68.4,68.2
2024-07-12T12:00:00Z,69,69,,66,66,,39.6,39.2,39.9,49.9,49.7,50.1
2024-07-12T18:00:00Z,65,65,,68,68,,46.8,46.5,47,59.9,59.8,59.9
2024-07-13T00:00:00Z,70,70,,66,66,,52.3,52.1,52.6,67.7,67.8,67.5
2024-07-13T06:00:00Z,72,72,,65,65,,47.9,46.7,49.1,66.7,65.4,68
2024-07-13T12:00:00Z,70,70,,66,66,,53.4,52.6,54.1,69,68.4,69.6
2024-07-13T18:00:00Z,65,65,,68,68,,45,44.7,45.2,57.3,57.2,57.5
2024-07-14T00:00:00Z,70,70,,66,66,,59,58.2,59.7,74.2,74.3,74.1
2024-07-14T06:00:00Z,72,72,,64,64,,44.2,43.9,44.6,59.9,59.6,60.2
2024-07-14T12:00:00Z,71,71,,65,65,,39.2,38.9,39.4,47.6,47.5,47.7
2024-07-14T18:00:00Z,70,70,,65,65,,43.1,42.8,43.3,53.1,53,53.2
2024-07-15T00:00:00Z,70,70,,64,64,,44.8,44.8,44.7,57.3,57.7,57
2024-07-15T06:00:00Z,71,71,,63,63,,32.4,32.2,32.5,39.7,39.6,39.8
2024-07-15T12:00:00Z,65,65,,66,66,,32.5,32.2,32.8,38.2,37.8,38.6
2024-07-15T18:00:00Z,66,66,,66,66,,32.4,32.1,32.7,38.3,37.9,38.6
2024-07-16T00:00:00Z,70,70,,64,64,,59.9,59.7,60.1,75.1,75.7,74.5
2024-07-16T06:00:00Z,69,69,,64,64,,52.4,52.7,52.1,70.1,71.3,68.9
2024-07-16T12:00:00Z,66,66,,64,64,,38.5,38.4,38.6,48.6,48.8,48.4
2024-08-19T12:00:00Z,66,66,,69,69,,45.1,45,45.3,59,58.9,59.2
2024-08-20T12:00:00Z,52,52,,79,79,,46,45.7,46.4,58.2,57.7,58.6
2024-08-20T18:00:00Z,51,51,,79,79,,38.5,38.2,38.9,47.5,47.1,47.9
2024-08-21T00:00:00Z,51,51,,78,78,,43.9,43.6,44.3,55.9,55.5,56.3
2024-10-10T00:00:00Z,49,49,,80,80,,18.9,18.2,19.5,20.4,19.7,21
2024-10-10T06:00:00Z,46,46,,81,81,,18.4,17.7,19.1,19.9,19.3,20.6
2024-10-10T12:00:00Z,46,46,,81,81,,18.8,18.2,19.3,20.2,19.6,20.7
2024-10-10T18:00:00Z,46,46,,81,81,,18.5,17.8,19.3,19.8,19.1,20.6
2024-10-11T00:00:00Z,46,46,,81,81,,13.5,12.7,14.2,14.3,13.5,15.1
2024-12-06T12:00:00Z,53,53,,78,78,,25.1,24.5,25.7,28.4,27.8,29
2024-12-06T18:00:00Z,51,51,,78,78,,22.9,22.6,23.2,25.7,25.4,26
2024-12-07T00:00:00Z,63,63,,71,71,,45.3,44.6,45.9,56.6,56,57.3
2024-12-07T06:00:00Z,65,65,,70,70,,40.9,40.4,41.5,50.3,49.8,50.9
2024-12-07T12:00:00Z,53,53,,78,78,,43.1,42.8,43.4,54.5,54.3,54.7
2024-12-07T18:00:00Z,45,45,,83,83,,27.1,26.8,27.4,30.9,30.6,31.2
2024-12-08T00:00:00Z,59,59,,74,74,,33.5,33.1,34,39.5,39.1,39.9
2024-12-08T06:00:00Z,62,62,,72,72,,31.6,31.1,32,37.3,36.8,37.7
2024-12-08T12:00:00Z,56,56,,77,77,,36.4,36.1,36.8,44.2,43.8,44.6
2024-12-08T18:00:00Z,43,43,,83,83,,25.3,24.9,25.7,29.3,28.9,29.6
2024-12-09T00:00:00Z,57,57,,73,73,,24.9,24.4,25.4,28.1,27.7,28.5
2024-12-09T06:00:00Z,62,62,,71,71,,32.2,31.8,32.7,37.5,37.1,37.9
2024-12-09T12:00:00Z,51,51,,79,79,,31.1,30.7,31.5,36.4,36,36.7
2024-12-09T18:00:00Z,51,51,,79,79,,24.1,23.6,24.6,27.3,26.9,27.8
2024-12-10T00:00:00Z,63,63,,72,72,,32.4,32,32.8,38.4,37.9,38.9
2024-12-10T06:00:00Z,65,65,,70,70,,32.7,32.2,33.1,38.6,37.9,39.2
2024-12-10T12:00:00Z,52,52,,78,78,,36.9,36.5,37.4,44.6,44.1,45
2024-12-10T18:00:00Z,46,46,,82,82,,23.9,23.4,24.4,27,26.6,27.3
2024-12-11T00:00:00Z,62,62,,72,72,,25,24.6,25.4,28.5,28.1,28.8
2024-12-11T06:00:00Z,63,63,,71,71,,25.5,25.1,26,29.1,28.7,29.6
2024-12-11T12:00:00Z,51,51,,79,79,,31.1,30.8,31.4,36.8,36.5,37.1
2024-12-11T18:00:00Z,49,49,,79,79,,19.3,18.9,19.7,22.1,21.7,22.4
2024-12-12T00:00:00Z,57,57,,73,73,,26.4,26.5,26.3,29.9,30.4,29.5
2024-12-12T06:00:00Z,61,61,,71,71,,33.1,32.7,33.5,38.6,38.2,39
2024-12-12T12:00:00Z,55,55,,76,76,,44,43.8,44.1,54.8,54.6,55
2025-01-21T12:00:00Z,49,49,,84,84,,44.6,44.1,45,56.6,56.1,57.2
2025-01-21T18:00:00Z,40,40,,90,90,,30.1,29.4,30.7,34.7,33.9,35.5
2025-01-22T00:00:00Z,59,59,,76,76,,30.3,29.6,31.1,34.4,33.3,35.5
2025-01-22T06:00:00Z,63,63,,75,75,,34,33.2,34.8,40.1,39,41.2
2025-01-22T12:00:00Z,53,53,,82,82,,42.4,41.8,43,52.2,51.4,53
2025-01-22T18:00:00Z,39,39,,91,91,,29.7,29.2,30.2,34,33.6,34.5
2025-01-23T12:00:00Z,56,56,,81,81,,37.1,36.2,37.9,44.9,44.3,45.6
2025-01-23T18:00:00Z,51,51,,82,82,,18.2,17.7,18.8,20.2,19.6,20.8
2025-01-24T00:00:00Z,61,61,,76,76,,24.5,23.6,25.4,27.2,26.3,28
2025-01-24T06:00:00Z,64,64,,74,74,,29.3,28.5,30.1,33.5,32.5,34.5
2025-01-24T12:00:00Z,56,56,,79,79,,43.1,42.5,43.8,53.4,52.5,54.2
2025-01-24T18:00:00Z,47,47,,85,85,,13.9,13.4,14.3,16,15.7,16.2
2025-01-25T00:00:00Z,60,60,,77,77,,18.7,17.9,19.6,20.8,20,21.7
2025-01-26T12:00:00Z,50,50,,84,84,,25.5,24.8,26.2,30.3,29.6,31
2025-01-26T18:00:00Z,41,41,,89,89,,13.8,13.2,14.4,16.1,15.7,16.5
2025-01-27T00:00:00Z,59,59,,77,77,,26.2,25.5,26.9,29.4,28.7,30.2
2025-01-27T06:00:00Z,63,63,,76,76,,27.8,27,28.6,31.6,30.7,32.5
2025-01-27T12:00:00Z,52,52,,84,84,,36.9,36.2,37.5,44.5,43.7,45.3
2025-01-27T18:00:00Z,43,43,,90,90,,19,18.4,19.6,20.6,20,21.2
2025-01-28T00:00:00Z,60,60,,78,78,,27,26.2,27.9,30.2,29.4,31.1
2025-01-28T06:00:00Z,64,64,,76,76,,25.4,24.5,26.4,28.1,27.1,29.1
2025-01-28T12:00:00Z,51,51,,84,84,,29.8,29,30.6,34.9,34.1,35.8
2025-01-28T18:00:00Z,40,40,,90,90,,16.7,16.1,17.4,18.7,18.1,19.3
2025-01-29T00:00:00Z,53,53,,82,82,,29.4,28.8,30,33.3,32.6,34
2025-01-29T12:00:00Z,49,49,,86,86,,29.8,29.4,30.3,35,34.5,35.4
2025-01-29T18:00:00Z,35,35,,94,94,,12.9,12.1,13.6,14.3,13.5,15.1
2025-01-30T12:00:00Z,50,50,,85,85,,38.9,38.1,39.8,46.1,45.4,46.7
2025-01-30T18:00:00Z,39,39,,92,92,,17.2,16.6,17.8,18.6,18.1,19.2
2025-01-31T00:00:00Z,59,59,,79,79,,28.3,27.3,29.3,31.8,30.6,33.1
2025-01-31T06:00:00Z,64,64,,76,76,,35.7,34.7,36.7,42.3,41.3,43.3
2025-01-31T12:00:00Z,54,54,,82,82,,47.1,46,48.1,58.5,57.6,59.4
2025-01-31T18:00:00Z,43,43,,89,89,,26.4,25.7,27.1,30.2,29.3,31.1
2025-02-01T00:00:00Z,60,60,,77,77,,30.8,29.9,31.7,35.6,34.5,36.8
2025-02-01T06:00:00Z,66,66,,76,76,,29.7,28.9,30.6,33.1,32,34.1
2025-02-03T12:00:00Z,50,50,,86,86,,35.8,35,36.5,42.4,41.5,43.3
2025-02-03T18:00:00Z,40,40,,91,91,,22.5,21.8,23.2,24.8,24,25.6
2025-02-04T00:00:00Z,55,55,,81,81,,33.2,32.4,34.1,39.2,38.1,40.4
2025-02-04T06:00:00Z,61,61,,78,78,,27.8,26.9,28.7,31,30,32
2025-02-04T12:00:00Z,46,46,,87,87,,32.4,31.8,33.1,39.4,38.7,40.1
2025-02-04T18:00:00Z,47,47,,86,86,,18.6,18,19.3,20.6,19.9,21.4
2025-02-05T00:00:00Z,55,55,,80,80,,33.3,32.4,34.1,39.5,38.5,40.5
2025-02-05T06:00:00Z,62,62,,77,77,,32.9,31.8,33.9,38.5,37.3,39.7
2025-02-05T12:00:00Z,55,55,,83,83,,32.9,32.1,33.8,38.8,37.9,39.8
2025-02-05T18:00:00Z,45,45,,89,89,,19.9,19.3,20.6,22,21.3,22.6
2025-02-06T00:00:00Z,59,59,,81,81,,31.7,30.7,32.7,36.9,35.4,38.4
2025-02-06T12:00:00Z,50,50,,87,87,,53.1,51.7,54.5,60.6,59.2,61.9
2025-02-06T18:00:00Z,51,51,,87,87,,24.8,24,25.7,27.5,26.5,28.5
2025-02-07T00:00:00Z,61,61,,80,80,,44.1,42.9,45.2,53.2,51.8,54.5
2025-02-07T06:00:00Z,62,62,,80,80,,38.3,37.3,39.2,46.6,45.4,47.9
2025-02-07T12:00:00Z,53,53,,86,86,,38.5,37.6,39.3,45.8,44.7,46.9
2025-02-07T18:00:00Z,40,40,,94,94,,16.9,16.1,17.7,18.5,17.9,19.1
2025-02-08T12:00:00Z,53,53,,85,85,,39.9,39.1,40.7,48,47,49.1
2025-02-08T18:00:00Z,49,49,,86,86,,26.6,25.8,27.3,29.4,28.6,30.3
2025-02-09T00:00:00Z,60,60,,80,80,,31,30,32,34.6,33.3,35.9
2025-02-09T06:00:00Z,62,62,,78,78,,32.5,31.5,33.5,37.6,36.3,38.8
2025-02-09T12:00:00Z,50,50,,86,86,,35.5,34.7,36.3,41.5,40.5,42.5
2025-02-09T18:00:00Z,43,43,,90,90,,10.8,10.4,11.2,11.9,11.6,12.3
2025-02-10T00:00:00Z,58,58,,81,81,,41.6,40.2,43,46.5,44.8,48.2
2025-02-10T06:00:00Z,61,61,,80,80,,26.7,25.7,27.7,29,27.9,30.1
2025-02-10T12:00:00Z,49,49,,87,87,,29.4,28.6,30.1,34.3,33.4,35.2
2025-02-10T18:00:00Z,43,43,,90,90,,10.9,10.5,11.4,12.2,11.7,12.7
2025-02-11T00:00:00Z,52,52,,83,83,,27.1,26.2,27.9,30.6,29.7,31.6
2025-02-11T06:00:00Z,56,56,,81,81,,25.1,24.2,26,27.6,26.6,28.5
2025-02-11T12:00:00Z,43,43,,90,90,,26.8,26.2,27.5,30.7,30,31.5
2025-02-11T18:00:00Z,35,35,,94,94,,11.9,11.4,12.3,12.9,12.6,13.3
2025-02-12T06:00:00Z,56,56,,82,82,,44.5,43.9,45,54.9,54.2,55.5
2025-02-12T12:00:00Z,54,54,,84,84,,46,44.9,47.1,57.5,56.1,58.9
2025-02-16T00:00:00Z,67,67,,78,78,,34.3,33.5,35.2,39.9,38.8,41
2025-02-16T06:00:00Z,67,67,,77,77,,36.8,35.9,37.7,44.4,43.4,45.4
2025-02-16T12:00:00Z,56,56,,85,85,,44.4,43.7,45.1,55.6,55,56.3
2025-02-16T18:00:00Z,50,50,,87,87,,22.6,21.9,23.2,25.1,24.4,25.8
2025-02-17T00:00:00Z,61,61,,80,80,,34.1,33.4,34.9,39.9,38.9,41
2025-02-17T06:00:00Z,62,62,,79,79,,28.4,27.5,29.3,31.6,30.4,32.8
2025-02-17T12:00:00Z,53,53,,86,86,,41.2,40.4,42,49.9,48.9,51
2025-02-17T18:00:00Z,44,44,,91,91,,13.9,13.4,14.4,15.8,15.3,16.3
2025-02-18T00:00:00Z,64,64,,78,78,,19.1,18.3,19.9,20.9,20.1,21.7
2025-02-18T06:00:00Z,66,66,,77,77,,26,25.2,26.9,29.5,28.5,30.6
2025-02-18T12:00:00Z,57,57,,83,83,,41.1,40.1,42,50.4,49.4,51.4
2025-02-18T18:00:00Z,46,46,,89,89,,22.8,22.1,23.6,25.4,24.6,26.1
2025-02-19T00:00:00Z,62,62,,78,78,,36.6,35.6,37.6,42.2,41,43.3
2025-02-19T06:00:00Z,65,65,,77,77,,27.2,26.3,28.1,30.4,29.3,31.4
2025-02-19T12:00:00Z,51,51,,86,86,,35,34.2,35.8,41.6,40.6,42.5
2025-02-19T18:00:00Z,43,43,,89,89,,17,16.4,17.6,19.1,18.4,19.7
2025-02-20T00:00:00Z,57,57,,80,80,,35.4,34.7,36.1,41.7,40.8,42.6
2025-02-20T06:00:00Z,60,60,,78,78,,30.9,30.1,31.7,35.5,34.4,36.6
2025-02-20T12:00:00Z,48,48,,86,86,,37.5,36.7,38.4,45.3,44.3,46.2
2025-02-20T18:00:00Z,40,40,,92,92,,22.3,21.6,22.9,25,24.3,25.7
2025-02-21T00:00:00Z,54,54,,82,82,,38.9,37.9,39.8,46.4,45.2,47.7
2025-02-21T06:00:00Z,55,55,,80,80,,34.3,33.4,35.1,40.6,39.4,41.9
2025-02-21T12:00:00Z,43,43,,89,89,,34.2,33.4,35,40.8,39.6,42
2025-02-21T18:00:00Z,32,32,,96,96,,9.6,9.2,9.9,11.1,10.8,11.5
2025-02-22T00:00:00Z,49,49,,83,83,,26.1,25.4,26.9,30.4,29.5,31.2
2025-02-22T06:00:00Z,56,56,,80,80,,22.8,21.9,23.8,25.6,24.6,26.6
2025-02-22T12:00:00Z,45,45,,88,88,,32.4,31.8,33,39.8,38.7,40.8
2025-02-22T18:00:00Z,39,39,,91,91,,14.9,14.5,15.3,17.2,16.7,17.7
2025-02-23T00:00:00Z,51,51,,82,82,,25.5,24.7,26.3,29.2,28.2,30.1
2025-02-23T06:00:00Z,56,56,,80,80,,19.1,18.3,19.9,21.7,20.9,22.5
2025-02-23T12:00:00Z,52,52,,86,86,,38.2,37.4,38.9,45.7,44.6,46.8
2025-02-23T18:00:00Z,38,38,,93,93,,9.5,9.2,9.8,10.5,10.2,10.9
2025-02-24T00:00:00Z,62,62,,79,79,,22,21.1,23,24.2,23.2,25.2
2025-02-24T06:00:00Z,64,64,,78,78,,23.9,23,24.8,26.5,25.6,27.4
2025-02-24T12:00:00Z,49,49,,88,88,,35.5,34.8,36.1,42.6,41.6,43.7
2025-02-24T18:00:00Z,40,40,,95,95,,11.5,11,11.9,12.7,12.3,13.1
2025-02-25T00:00:00Z,60,60,,81,81,,23,22,24,25.3,24.3,26.3
2025-02-25T06:00:00Z,63,63,,79,79,,27.7,26.7,28.7,31.1,29.9,32.3
2025-02-25T12:00:00Z,50,50,,88,88,,28.5,27.8,29.2,34.2,33.2,35.2
2025-02-25T18:00:00Z,43,43,,92,92,,12.7,12.3,13,13.8,13.4,14.2
2025-02-26T00:00:00Z,63,63,,79,79,,30.1,29.1,31,33.8,32.5,35
2025-02-26T06:00:00Z,65,65,,78,78,,37.7,36.7,38.7,45.2,43.8,46.5
2025-02-26T12:00:00Z,51,51,,87,87,,33.7,33,34.3,40.2,39,41.3
2025-02-26T18:00:00Z,44,44,,91,91,,17.2,16.8,17.5,18.9,18.4,19.5
2025-02-27T00:00:00Z,62,62,,80,80,,30.6,29.6,31.6,35.2,34,36.5
2025-02-27T06:00:00Z,62,62,,79,79,,29.7,28.9,30.6,33.7,32.5,34.8
2025-02-27T12:00:00Z,50,50,,88,88,,28,27.4,28.6,32.5,31.4,33.6
2025-02-27T18:00:00Z,39,39,,94,94,,11.3,11.1,11.6,12.8,12.5,13.2
2025-02-28T00:00:00Z,58,58,,81,81,,26.9,26.1,27.8,30.6,29.5,31.8
2025-02-28T06:00:00Z,63,63,,78,78,,26.1,25.1,27.2,29.6,28.5,30.8
2025-02-28T12:00:00Z,52,52,,86,86,,29.9,29.4,30.5,35.5,34.4,36.5
2025-02-28T18:00:00Z,41,41,,93,93,,8.3,8,8.5,9.3,8.9,9.6
2025-03-01T00:00:00Z,60,60,,81,81,,24.2,23.1,25.3,26.8,25.6,27.9
2025-03-01T06:00:00Z,63,63,,79,79,,27.2,26.3,28.2,30.7,29.6,31.8
2025-03-01T12:00:00Z,51,51,,86,86,,36.8,36.4,37.2,45.8,44.7,46.9
2025-03-01T18:00:00Z,40,40,,93,93,,8.7,8.4,9,9.8,9.4,10.1
2025-03-02T00:00:00Z,57,57,,81,81,,22.9,22.2,23.6,26,25,27.1
2025-03-02T06:00:00Z,63,63,,79,79,,25.4,24.3,26.5,27.4,26.2,28.6
2025-03-02T12:00:00Z,48,48,,88,88,,31,30.4,31.7,36.3,35,37.7
2025-03-02T18:00:00Z,39,39,,92,92,,9.7,9.4,10,11,10.6,11.5
2025-03-03T00:00:00Z,49,49,,84,84,,19.8,19.4,20.2,22.3,21.5,23.2
2025-03-03T06:00:00Z,52,52,,82,82,,22.5,22,23.1,25.2,24.1,26.4
2025-03-03T12:00:00Z,46,46,,89,89,,28.5,28,29,33.6,32.3,34.9
2025-03-03T18:00:00Z,36,36,,94,94,,11.9,11.6,12.3,13.6,13,14.1
2025-03-04T00:00:00Z,58,58,,81,81,,26.2,25.7,26.8,30.1,29,31.3
2025-03-04T06:00:00Z,66,66,,77,77,,30.7,29.8,31.6,35.6,34.4,36.9
2025-03-04T12:00:00Z,55,55,,83,83,,41.2,40.6,41.8,52.4,51.3,53.4
2025-03-04T18:00:00Z,48,48,,86,86,,16.8,16.5,17.2,19,18.3,19.7
2025-03-05T00:00:00Z,62,62,,78,78,,23.1,22.2,24,25.7,24.5,27
2025-03-05T06:00:00Z,66,66,,77,77,,19.1,18.2,20,20.6,19.7,21.5
2025-03-05T12:00:00Z,52,52,,85,85,,26.1,25.5,26.8,29.4,28,30.8
2025-03-05T18:00:00Z,43,43,,89,89,,27.2,26.7,27.7,30.8,29.3,32.3
2025-03-06T12:00:00Z,47,47,,87,87,,28.8,28.4,29.1,34.7,33.7,35.7
2025-03-06T18:00:00Z,36,36,,94,94,,11,10.7,11.4,13,12.6,13.4
2025-03-07T12:00:00Z,48,48,,86,86,,27.9,27.4,28.3,33.2,32.1,34.3
2025-03-07T18:00:00Z,37,37,,94,94,,15.4,15,15.9,16.6,15.8,17.3
2025-03-10T12:00:00Z,48,48,,87,87,,34.9,34.4,35.5,41.4,40,42.9
2025-03-10T18:00:00Z,44,44,,89,89,,21.9,21.6,22.2,25.1,24.2,26
2025-03-11T00:00:00Z,59,59,,78,78,,27.3,26.7,27.8,31.3,29.9,32.6
2025-03-11T06:00:00Z,65,65,,75,75,,36.5,36.1,36.8,44.6,43.1,46.1
2025-03-11T12:00:00Z,54,54,,83,83,,32.7,32.5,32.9,40.7,40,41.5
2025-03-11T18:00:00Z,42,42,,90,90,,16.7,16.5,17,19.1,18.4,19.8
2025-03-12T00:00:00Z,59,59,,79,79,,20,19.3,20.6,22.3,21.1,23.4
2025-03-12T06:00:00Z,64,64,,77,77,,30.3,29.6,30.9,36.1,34.4,37.7
2025-03-12T12:00:00Z,53,53,,83,83,,25.7,25.4,26.1,31,29.9,32.1
2025-03-12T18:00:00Z,44,44,,87,87,,11.8,11.6,12,14.3,13.5,15.2
2025-03-17T12:00:00Z,49,49,,84,84,,32,31.5,32.4,38.5,37.2,39.7
2025-03-17T18:00:00Z,39,39,,91,91,,15,14.6,15.3,17.1,16.5,17.7
2025-03-18T12:00:00Z,53,53,,82,82,,29.9,29.7,30.2,36,34.9,37.2
2025-03-18T18:00:00Z,48,48,,84,84,,19.3,18.9,19.7,22.2,21.3,23.1
2025-03-19T00:00:00Z,58,58,,77,77,,27.8,27.3,28.3,32.5,31.1,33.8
2025-03-19T06:00:00Z,63,63,,75,75,,27.8,27.2,28.3,32.6,31.4,33.9
2025-03-19T12:00:00Z,51,51,,83,83,,29,28.5,29.5,34.8,33.6,36
2025-03-19T18:00:00Z,43,43,,88,88,,22.1,21.7,22.6,25,23.9,26.1
2025-03-20T00:00:00Z,58,58,,77,77,,32,31.5,32.5,38.6,37,40.2
2025-03-20T06:00:00Z,62,62,,75,75,,33.6,33.1,34.1,41,39.5,42.6
2025-03-20T12:00:00Z,52,52,,82,82,,33.4,33,33.8,40.8,39.3,42.2
2025-03-20T18:00:00Z,46,46,,85,85,,16.6,16.4,16.9,19.6,18.8,20.3
2025-03-21T00:00:00Z,58,58,,76,76,,31.5,31,31.9,38.3,36.8,39.9
2025-03-21T06:00:00Z,59,59,,76,76,,37.3,36.7,37.8,45.8,44.4,47.3
2025-03-21T12:00:00Z,47,47,,86,86,,44.8,44.3,45.3,56.6,55.3,57.9
2025-03-21T18:00:00Z,41,41,,88,88,,19.7,19.1,20.2,22.4,21.5,23.4
2025-03-22T00:00:00Z,57,57,,77,77,,29.6,29,30.3,35,33.5,36.6
2025-03-22T06:00:00Z,60,60,,76,76,,29.9,29.2,30.6,35.3,33.6,36.9
2025-03-22T12:00:00Z,48,48,,85,85,,36.8,36.2,37.5,44.9,43.2,46.6
2025-03-22T18:00:00Z,42,42,,88,88,,24.2,23.5,24.8,28.2,27,29.4
2025-03-23T00:00:00Z,56,56,,77,77,,21.2,20.5,21.9,24.6,23.5,25.6
2025-03-23T06:00:00Z,61,61,,75,75,,22.3,21.7,23,25.6,24.3,26.8
2025-03-23T12:00:00Z,49,49,,83,83,,25.9,25.4,26.5,30.7,29.4,32
2025-03-23T18:00:00Z,39,39,,91,91,,22.1,21.6,22.6,25.2,24.2,26.3
2025-03-24T00:00:00Z,60,60,,77,77,,25.9,25.3,26.4,30.2,28.9,31.6
2025-03-24T06:00:00Z,64,64,,75,75,,26.9,26.4,27.4,31.1,29.8,32.4
2025-03-24T12:00:00Z,52,52,,83,83,,33.3,32.9,33.7,39.9,38.6,41.2
2025-03-24T18:00:00Z,40,40,,91,91,,26.9,26.3,27.5,31.3,30.3,32.2
2025-03-25T00:00:00Z,58,58,,77,77,,30.8,30.4,31.1,36.7,35.4,38.1
2025-03-25T06:00:00Z,65,65,,74,74,,35.1,34.7,35.6,42.7,41.2,44.2
2025-03-25T12:00:00Z,52,52,,83,83,,32.6,32.3,32.9,40.1,39.1,41.1
2025-03-25T18:00:00Z,35,35,,95,95,,14.8,14.6,15.1,16.8,16.4,17.2
2025-03-26T06:00:00Z,56,56,,79,79,,36.7,36.3,37.1,46.6,45.1,48.1
2025-03-26T12:00:00Z,45,45,,88,88,,32.7,31.9,33.5,39.6,37.8,41.3
2025-03-26T18:00:00Z,35,35,,92,92,,9.6,9.1,10,10.9,10.4,11.4
2025-03-27T00:00:00Z,54,54,,79,79,,31,30.3,31.7,36.6,34.8,38.4
2025-03-27T06:00:00Z,56,56,,79,79,,27.8,27.2,28.5,32.4,30.9,33.9
2025-03-27T12:00:00Z,49,49,,86,86,,33.1,32.7,33.5,39.6,38.2,41.1
2025-03-27T18:00:00Z,35,35,,95,95,,13.1,12.1,14.1,14.9,13.6,16.2
2025-03-28T12:00:00Z,46,46,,87,87,,36.8,36.3,37.4,44.8,43.2,46.4
2025-03-28T18:00:00Z,34,34,,94,94,,14.7,14.2,15.1,17,16.2,17.8
2025-03-29T18:00:00Z,37,37,,90,90,,10.5,10.1,11,12.3,11.8,12.9
2025-03-30T06:00:00Z,62,62,,76,76,,24.3,24,24.7,28.7,27.8,29.5
2025-03-31T00:00:00Z,60,60,,77,77,,21.7,22.4,21,25.3,26.5,24
2025-03-31T06:00:00Z,61,61,,75,75,,26.8,26.1,27.4,31.1,29.5,32.6
2025-03-31T12:00:00Z,47,47,,86,86,,36.3,36,36.6,44.7,43.3,46.1
2025-03-31T18:00:00Z,45,45,,86,86,,33.2,32.7,33.7,41,39.2,42.8
2025-04-01T06:00:00Z,55,55,,79,79,,35.6,35,36.3,44.2,42.5,45.8
2025-04-01T12:00:00Z,45,45,,87,87,,47.3,46.7,47.9,59.4,57.9,60.8
