time_stamp,humidity,humidity_a,humidity_b,temperature,temperature_a,temperature_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm10.0_atm,pm10.0_atm_a,pm10.0_atm_b
2023-07-26T12:00:00Z,58,58,,75,75,,35.8,36.6,34.9,41.9,43.1,40.7
2023-07-26T18:00:00Z,57,57,,75,75,,40.5,41.4,39.5,47.8,48.9,46.7
2023-07-27T00:00:00Z,65,65,,72,72,,43.3,44.6,42,52.1,53.7,50.6
2023-07-27T06:00:00Z,64,64,,72,72,,44,45,43,53.9,55.2,52.6
2023-07-27T12:00:00Z,47,47,,83,83,,56,58.1,53.8,63.9,65.4,62.3
2023-07-27T18:00:00Z,44,44,,83,83,,29.4,30.1,28.7,32.1,32.7,31.4
2023-07-28T00:00:00Z,64,64,,71,71,,39.7,41,38.4,46.4,47.9,44.8
2023-07-28T06:00:00Z,65,65,,71,71,,50,51.9,48.2,58.8,60.8,56.9
2023-07-28T12:00:00Z,52,52,,80,80,,65.3,67.7,63,73.2,75.2,71.1
2023-07-28T18:00:00Z,45,45,,83,83,,30.3,30.9,29.6,33.2,34,32.5
2023-07-29T00:00:00Z,64,64,,72,72,,33.6,34.3,32.8,38,38.9,37.1
2023-07-29T06:00:00Z,63,63,,72,72,,44.4,45.5,43.4,53.9,55.3,52.6
2023-07-29T12:00:00Z,52,52,,80,80,,52.4,53.9,50.9,62,63.7,60.4
2023-07-29T18:00:00Z,44,44,,84,84,,32.7,33.4,32,36.9,37.8,36
2023-07-30T00:00:00Z,62,62,,74,74,,38.8,39.8,37.8,46,47.2,44.7
2023-07-30T06:00:00Z,71,71,,70,70,,26,26.7,25.4,27.6,28.2,26.9
2023-07-30T12:00:00Z,61,61,,75,75,,34.3,35.2,33.5,39.7,40.7,38.7
2023-07-30T18:00:00Z,47,47,,83,83,,35,35.6,34.3,39.8,40.7,39
2023-07-31T00:00:00Z,63,63,,73,73,,44.5,45.6,43.4,53.7,55.1,52.4
2023-07-31T06:00:00Z,64,64,,72,72,,41.7,42.8,40.7,50.3,51.8,48.8
2023-07-31T12:00:00Z,54,54,,78,78,,38,38.9,37.2,44.4,45.7,43.2
2023-07-31T18:00:00Z,45,45,,83,83,,36.3,36.9,35.6,41.8,42.7,40.9
2023-08-01T00:00:00Z,66,66,,71,71,,40.7,41.7,39.7,48.1,49.5,46.8
2023-08-01T06:00:00Z,65,65,,72,72,,55.7,57.7,53.6,67.2,69.2,65.2
2023-08-01T12:00:00Z,55,55,,77,77,,44.9,46,43.7,54.2,55.6,52.9
2023-08-01T18:00:00Z,43,43,,84,84,,34.4,35.1,33.7,39.1,40,38.1
2023-08-02T00:00:00Z,63,63,,72,72,,41.3,42.3,40.2,48.6,49.9,47.4
2023-08-02T06:00:00Z,62,62,,72,72,,50.4,52.1,48.6,61.2,63.1,59.4
2023-08-02T12:00:00Z,50,50,,79,79,,41.4,42.3,40.6,49.7,51,48.5
2023-08-02T18:00:00Z,43,43,,82,82,,26.5,27.2,25.7,28.1,28.9,27.3
2023-08-03T00:00:00Z,58,58,,73,73,,32.3,33.2,31.5,35.9,37.1,34.8
2023-08-03T06:00:00Z,59,59,,73,73,,47.3,48.7,45.9,57.3,58.8,55.8
2023-08-03T12:00:00Z,46,46,,82,82,,59.2,61.1,57.2,70,71.6,68.4
2023-08-03T18:00:00Z,40,40,,85,85,,34.5,35.3,33.8,39.3,40.2,38.5
2023-08-04T00:00:00Z,62,62,,71,71,,50.7,52.2,49.2,58,59.6,56.3
2023-08-04T06:00:00Z,64,64,,70,70,,66.6,69.5,63.7,76.4,79.1,73.7
2023-08-04T12:00:00Z,51,51,,79,79,,68.1,70.6,65.5,77,79.2,74.9
2023-08-04T18:00:00Z,43,43,,84,84,,34.5,35.1,33.9,39.4,40.3,38.5
2023-08-05T00:00:00Z,59,59,,73,73,,34.8,35.7,34,39.8,41,38.6
2023-08-05T06:00:00Z,60,60,,73,73,,49.1,50.3,47.9,60.7,62.3,59.1
2023-08-05T12:00:00Z,51,51,,79,79,,55.8,57.5,54,66.9,68.5,65.4
2023-08-05T18:00:00Z,42,42,,84,84,,37.9,38.6,37.2,44.5,45.4,43.6
2023-08-06T00:00:00Z,60,60,,72,72,,37.8,38.5,37.1,43.6,44.6,42.7
2023-08-06T06:00:00Z,64,64,,71,71,,43.9,45.1,42.7,53.3,54.9,51.7
2023-08-06T12:00:00Z,50,50,,80,80,,55.2,57,53.4,66.8,68.5,65.1
2023-08-06T18:00:00Z,43,43,,84,84,,32.3,32.9,31.8,36.1,36.8,35.4
2023-08-07T00:00:00Z,63,63,,72,72,,34.2,34.9,33.4,39,40,37.9
2023-08-07T06:00:00Z,64,64,,72,72,,36.8,37.7,36,43.5,44.8,42.3
2023-08-07T12:00:00Z,54,54,,77,77,,41.8,42.7,41,50.5,51.6,49.4
2023-08-07T18:00:00Z,52,52,,78,78,,37.3,38.2,36.4,42.6,43.6,41.5
2023-08-08T00:00:00Z,60,60,,74,74,,41.2,42.3,40.2,48.4,49.7,47.1
2023-08-08T06:00:00Z,62,62,,73,73,,45,46.1,43.8,54.5,55.9,53.2
2023-08-08T12:00:00Z,54,54,,79,79,,53.5,55.3,51.8,65.5,67,64
2023-08-08T18:00:00Z,44,44,,85,85,,38.5,39.3,37.6,44.6,45.6,43.6
2023-08-09T00:00:00Z,65,65,,72,72,,44.2,45.3,43,52.9,54.3,51.5
2023-08-09T06:00:00Z,64,64,,72,72,,57.6,60.1,55.2,68.9,70.8,67
2023-08-09T12:00:00Z,56,56,,78,78,,56.7,59.2,54.2,67.6,69.4,65.8
2023-08-09T18:00:00Z,52,52,,80,80,,35.8,36.6,34.9,40.5,41.5,39.5
2023-08-10T00:00:00Z,62,62,,73,73,,42,42.9,41,50.3,51.4,49.1
2023-08-10T06:00:00Z,65,65,,72,72,,39.2,40,38.3,46.7,47.8,45.6
2023-08-10T12:00:00Z,63,63,,74,74,,39.9,40.9,38.9,47.5,48.9,46.1
2023-08-10T18:00:00Z,63,63,,74,74,,36,36.9,35,41,42.2,39.9
2023-08-11T00:00:00Z,66,66,,72,72,,46.1,47.6,44.6,54.2,55.9,52.6
2023-08-11T06:00:00Z,65,65,,72,72,,35.7,36.8,34.5,41.1,42.6,39.6
2023-08-11T12:00:00Z,57,57,,76,76,,37.5,38.4,36.5,44.1,45.4,42.8
2023-08-11T18:00:00Z,53,53,,78,78,,32.2,33,31.5,35.8,36.8,34.8
2023-08-12T00:00:00Z,66,66,,72,72,,35.4,36.2,34.5,40.6,41.6,39.6
2023-08-12T06:00:00Z,68,68,,71,71,,30.8,31.6,29.9,33.7,34.5,32.8
2023-08-12T12:00:00Z,55,55,,77,77,,35.2,36.2,34.1,40.7,42,39.4
2023-08-12T18:00:00Z,46,46,,82,82,,40,40.8,39.1,46.8,47.8,45.9
2023-08-13T00:00:00Z,63,63,,73,73,,40.2,41.3,39.1,47,48.3,45.6
2023-08-13T06:00:00Z,69,69,,71,71,,34.9,36,33.7,39.8,41.2,38.4
2023-08-13T12:00:00Z,49,49,,83,83,,30.7,32.1,29.4,32.4,33.8,30.9
2023-08-13T18:00:00Z,40,40,,87,87,,23.9,24.6,23.2,25.2,26,24.4
2023-08-14T00:00:00Z,60,60,,73,73,,35.3,36.5,34,40.5,42.1,39
2023-08-14T06:00:00Z,66,66,,69,69,,35.7,37.1,34.2,41.1,42.8,39.4
2023-08-14T12:00:00Z,47,47,,84,84,,43.2,44.5,41.9,51.9,53.6,50.3
2023-08-14T18:00:00Z,43,43,,87,87,,31.9,32.8,31,35,36.2,33.9
2023-08-15T00:00:00Z,64,64,,74,74,,49.6,51.2,48,59.7,61.3,58.2
2023-08-15T06:00:00Z,70,70,,72,72,,49.6,50.9,48.2,62,63.8,60.3
2023-08-15T12:00:00Z,64,64,,75,75,,46.8,48,45.5,57.3,58.9,55.6
2023-08-15T18:00:00Z,54,54,,80,80,,53.7,55.3,52.1,63.9,65.2,62.6
2023-08-16T00:00:00Z,63,63,,74,74,,43.7,44.8,42.5,51.2,52.6,49.9
2023-08-16T06:00:00Z,67,67,,72,72,,48,49.5,46.5,56.6,58.4,54.9
2023-08-16T12:00:00Z,59,59,,76,76,,35.7,36.7,34.7,41,42.4,39.7
2023-08-16T18:00:00Z,52,52,,79,79,,35.8,36.6,35,41.4,42.4,40.4
2023-08-17T00:00:00Z,64,64,,72,72,,38.6,39.4,37.7,44.7,45.7,43.8
2023-08-17T06:00:00Z,64,64,,72,72,,31,32,30,34.4,35.8,33.1
2023-08-17T12:00:00Z,56,56,,76,76,,27.1,28,26.2,28.9,29.9,27.9
2023-08-17T18:00:00Z,57,57,,75,75,,34.8,35.7,33.9,39.5,40.7,38.4
2023-08-18T00:00:00Z,64,64,,71,71,,39.7,41.1,38.3,46.4,48.2,44.7
2023-08-18T06:00:00Z,61,61,,72,72,,49.3,51.2,47.5,59.1,61.1,57
2023-08-18T12:00:00Z,54,54,,77,77,,45.3,46.8,43.7,54,55.8,52.2
2023-08-18T18:00:00Z,56,56,,75,75,,28.4,29.3,27.6,30.6,31.5,29.8
2023-08-19T00:00:00Z,62,62,,72,72,,42.4,44.1,40.8,50.4,52.2,48.6
2023-08-19T06:00:00Z,60,60,,72,72,,38.2,39.5,36.8,44.1,45.8,42.5
2023-08-19T12:00:00Z,47,47,,82,82,,47,48.4,45.7,56.2,57.7,54.6
2023-08-19T18:00:00Z,41,41,,85,85,,31,31.7,30.2,34.6,35.5,33.7
2023-08-20T00:00:00Z,62,62,,71,71,,38.3,39.7,36.8,44.7,46.4,43
2023-08-20T06:00:00Z,66,66,,69,69,,50.2,52.6,47.8,55.3,58,52.7
2023-08-20T12:00:00Z,45,45,,84,84,,53.8,55.9,51.8,62.5,64.4,60.5
2023-08-20T18:00:00Z,47,47,,83,83,,39,39.7,38.2,46.2,47.2,45.3
2023-08-21T00:00:00Z,66,66,,71,71,,45.3,46.7,43.8,55.2,57.2,53.3
2023-08-21T06:00:00Z,69,69,,70,70,,46,47.7,44.3,56.2,58.2,54.2
2023-08-21T12:00:00Z,51,51,,82,82,,55.1,57.2,52.9,64.4,66.1,62.6
2023-08-21T18:00:00Z,45,45,,85,85,,38.1,39,37.2,44.4,45.5,43.3
2023-08-22T12:00:00Z,60,60,,76,76,,42.6,43.8,41.5,51.1,52.7,49.5
2023-08-22T18:00:00Z,61,61,,75,75,,37.8,38.8,36.8,44.4,45.7,43.1
2023-09-06T18:00:00Z,58,58,,76,76,,37.4,38.2,36.6,44,45,43.1
2023-09-07T00:00:00Z,66,66,,71,71,,47.2,48.3,46,57.9,59.3,56.5
2023-09-07T06:00:00Z,71,71,,69,69,,26.7,27.4,26,29.2,30,28.4
2023-09-07T12:00:00Z,62,62,,73,73,,36.5,37.5,35.5,42.4,43.5,41.2
2023-09-07T18:00:00Z,61,61,,73,73,,37.4,38.3,36.6,44,45,43
2023-09-08T00:00:00Z,70,70,,69,69,,38.1,39.2,37,44.8,46,43.6
2023-09-08T06:00:00Z,72,72,,68,68,,30.3,31.1,29.6,33.8,34.6,33
2023-09-08T12:00:00Z,52,52,,79,79,,35.7,36.7,34.7,41.2,42.5,39.9
2023-09-08T18:00:00Z,42,42,,84,84,,30.4,31,29.7,33.9,34.5,33.2
2023-09-09T00:00:00Z,61,61,,72,72,,45.3,46.3,44.2,54.8,56,53.6
2023-09-09T06:00:00Z,67,67,,70,70,,34.4,35.1,33.7,39.9,40.7,39
2023-09-09T12:00:00Z,59,59,,74,74,,37.9,38.8,37.1,44.7,45.7,43.6
2023-09-09T18:00:00Z,52,52,,77,77,,38.1,39,37.3,44.6,45.6,43.7
2023-09-10T00:00:00Z,63,63,,71,71,,32.9,34,31.8,37.2,38.3,36
2023-09-10T06:00:00Z,65,65,,71,71,,40.5,41.6,39.4,48.3,49.7,46.8
2023-09-10T12:00:00Z,62,62,,73,73,,55.9,57.7,54.1,66.2,67.8,64.6
2023-09-10T18:00:00Z,54,54,,78,78,,43.9,44.8,42.9,52.5,53.6,51.4
2023-09-11T00:00:00Z,65,65,,70,70,,37.1,38.3,36,43.4,44.7,42.1
2023-09-11T06:00:00Z,67,67,,70,70,,53.9,55.4,52.4,66.4,68.4,64.5
2023-09-11T12:00:00Z,59,59,,75,75,,53.5,55,52.1,64.4,65.9,62.9
2023-09-11T18:00:00Z,57,57,,75,75,,38.4,39.3,37.6,44.6,45.5,43.7
2023-09-12T00:00:00Z,66,66,,70,70,,52.7,54.1,51.2,64.6,66.4,62.8
2023-09-12T06:00:00Z,67,67,,70,70,,56.5,58.3,54.7,69.7,71.7,67.8
2023-09-12T12:00:00Z,64,64,,73,73,,46.1,47.4,44.9,56.6,58,55.1
2023-09-12T18:00:00Z,66,66,,71,71,,35.1,36,34.1,40,40.8,39.1
2023-09-13T00:00:00Z,69,69,,69,69,,39.4,40.6,38.1,45.6,46.9,44.3
2023-09-13T06:00:00Z,67,67,,69,69,,39.8,41.1,38.6,47.7,49.3,46.2
2023-09-13T12:00:00Z,69,69,,70,70,,33.8,34.8,32.9,38.7,39.7,37.6
2023-09-13T18:00:00Z,59,59,,74,74,,51.4,53,49.8,59.6,61,58.2
2023-09-14T00:00:00Z,70,70,,68,68,,38.8,39.8,37.8,45.3,46,44.5
2023-09-14T06:00:00Z,71,71,,68,68,,36.9,38,35.8,43.5,44.5,42.4
2023-09-14T12:00:00Z,69,69,,70,70,,33.7,34.7,32.6,37.8,38.9,36.6
2023-09-14T18:00:00Z,61,61,,72,72,,27.7,28.3,27,30.7,31.2,30.2
2023-09-15T00:00:00Z,72,72,,67,67,,40,41.2,38.9,46.9,48.1,45.8
2023-09-15T06:00:00Z,73,73,,67,67,,44.8,46.3,43.3,54.8,56.6,53
2023-09-15T12:00:00Z,57,57,,77,77,,49.7,51,48.5,60.6,62.1,59.2
2023-09-15T18:00:00Z,46,46,,82,82,,29.9,30.6,29.3,33.1,33.6,32.5
2023-09-16T00:00:00Z,62,62,,70,70,,35.7,36.8,34.6,41,42,39.9
2023-09-16T06:00:00Z,66,66,,69,69,,41.6,43,40.3,50,51.4,48.6
2023-09-16T12:00:00Z,48,48,,82,82,,54.5,56.4,52.7,61.1,62.5,59.6
2023-09-16T18:00:00Z,38,38,,86,86,,21.4,22.1,20.8,23.1,23.6,22.7
2023-09-17T00:00:00Z,59,59,,72,72,,26,26.9,25.2,28.1,28.7,27.4
2023-09-17T06:00:00Z,67,67,,70,70,,31.9,32.8,30.9,35.8,36.6,34.9
2023-09-17T12:00:00Z,47,47,,84,84,,43.7,44.5,42.9,52.9,53.8,52
2023-09-17T18:00:00Z,41,41,,86,86,,22.9,23.3,22.5,24.5,24.6,24.3
2023-09-18T00:00:00Z,62,62,,71,71,,28.1,28.8,27.5,30.4,30.9,29.9
2023-09-18T06:00:00Z,68,68,,70,70,,44.9,46,43.8,55.6,56.9,54.3
2023-09-18T12:00:00Z,55,55,,78,78,,56.1,57.3,54.8,67.6,68.7,66.4
2023-09-18T18:00:00Z,48,48,,82,82,,47.5,48.4,46.7,56.7,57.5,55.8
2023-09-19T00:00:00Z,66,66,,71,71,,54.4,55.7,53,66.8,68.4,65.2
2023-09-19T06:00:00Z,70,70,,70,70,,44.1,45,43.2,53.7,54.8,52.6
2023-09-19T12:00:00Z,62,62,,75,75,,45.6,46.6,44.7,55.4,56.7,54.1
2023-09-19T18:00:00Z,49,49,,81,81,,38.6,39.3,37.8,44.7,45.6,43.8
2023-09-20T00:00:00Z,66,66,,71,71,,51.4,52.5,50.2,62.5,64,61.1
2023-09-20T06:00:00Z,71,71,,69,69,,50.4,51.6,49.2,61.5,63.2,59.9
2023-09-20T12:00:00Z,68,68,,71,71,,31.6,32.4,30.9,35.3,36.2,34.5
2023-09-20T18:00:00Z,63,63,,73,73,,42.9,43.9,41.9,50.4,51.5,49.4
2023-09-21T00:00:00Z,69,69,,70,70,,49.9,51,48.8,60.5,61.9,59
2023-09-21T06:00:00Z,70,70,,69,69,,44,45.1,43,53.6,55.2,52.1
2023-09-21T12:00:00Z,64,64,,72,72,,41.8,42.8,40.8,49.4,50.7,48.1
2023-09-21T18:00:00Z,56,56,,75,75,,40.9,41.8,40,48.2,49.2,47.1
2023-09-22T00:00:00Z,64,64,,71,71,,44.5,45.7,43.3,53.5,55,52
2023-09-22T06:00:00Z,69,69,,69,69,,45.3,46.3,44.2,55.6,56.9,54.2
2023-09-22T12:00:00Z,57,57,,75,75,,37.9,38.8,37,44.4,45.3,43.4
2023-09-22T18:00:00Z,46,46,,81,81,,33.4,34.2,32.7,38.1,39,37.3
2023-09-23T00:00:00Z,65,65,,70,70,,48.7,50.1,47.4,58.2,59.8,56.7
2023-09-23T06:00:00Z,68,68,,69,69,,47.9,49.2,46.7,57.8,59.3,56.3
2023-09-23T12:00:00Z,54,54,,78,78,,54.3,55.7,52.9,64.2,65.7,62.8
2023-09-23T18:00:00Z,47,47,,81,81,,39.5,40.2,38.8,46.6,47.4,45.8
2023-09-24T00:00:00Z,65,65,,70,70,,43.9,45,42.7,52.3,53.6,50.9
2023-09-24T06:00:00Z,68,68,,69,69,,43.7,44.7,42.7,53.2,54.4,52
2023-09-24T12:00:00Z,60,60,,74,74,,37,37.6,36.3,43.5,44.2,42.7
2023-09-24T18:00:00Z,50,50,,79,79,,30.5,31.1,29.9,33.7,34.3,33.1
2023-09-25T00:00:00Z,64,64,,71,71,,36.7,37.6,35.8,42.7,43.6,41.7
2023-09-25T06:00:00Z,65,65,,71,71,,49.5,50.8,48.2,60.6,62.1,59.2
2023-09-25T12:00:00Z,53,53,,80,80,,59.4,60.9,58,70.1,71.3,68.9
2023-09-25T18:00:00Z,45,45,,84,84,,36.6,37.2,36,42.4,43.1,41.8
2023-09-26T00:00:00Z,65,65,,71,71,,41.5,42.4,40.5,49.2,50.2,48.2
2023-09-26T06:00:00Z,69,69,,69,69,,39.1,40.1,38.1,46.8,48,45.6
2023-09-26T12:00:00Z,63,63,,72,72,,35.4,36.2,34.6,40.8,41.6,39.9
2023-09-26T18:00:00Z,58,58,,74,74,,45.4,46.5,44.3,52.4,53.3,51.4
2023-09-27T00:00:00Z,67,67,,70,70,,45.1,46.1,44,53.4,54.5,52.3
2023-09-27T06:00:00Z,72,72,,68,68,,34.4,35.2,33.5,39.7,40.7,38.7
2023-09-27T12:00:00Z,47,47,,83,83,,41.4,42.7,40,44.1,45.4,42.9
2023-09-27T18:00:00Z,43,43,,84,84,,24.1,24.6,23.5,26.6,27,26.2
2023-09-28T00:00:00Z,64,64,,71,71,,46.6,47.8,45.4,56,57.4,54.6
2023-09-28T06:00:00Z,68,68,,70,70,,41.3,42.3,40.4,49.7,50.7,48.7
2023-09-28T12:00:00Z,59,59,,75,75,,42.3,43.2,41.4,51.6,52.5,50.6
2023-09-28T18:00:00Z,51,51,,78,78,,36.9,37.6,36.3,43.8,44.5,43.1
2023-09-29T00:00:00Z,68,68,,69,69,,40.7,41.6,39.7,48.7,49.8,47.6
2023-09-29T06:00:00Z,71,71,,68,68,,42.9,44.1,41.7,51.9,53.3,50.5
2023-09-29T12:00:00Z,60,60,,75,75,,58.2,59.9,56.5,69.1,70.6,67.6
2023-09-29T18:00:00Z,44,44,,83,83,,28.5,29.2,27.8,32.3,33,31.6
2023-09-30T00:00:00Z,66,66,,70,70,,38.2,39.4,37.1,45.4,46.5,44.2
2023-09-30T06:00:00Z,71,71,,68,68,,46.1,47.3,45,57,58.6,55.5
2023-09-30T12:00:00Z,53,53,,80,80,,48.8,50,47.7,59.7,60.8,58.5
2023-09-30T18:00:00Z,44,44,,82,82,,34.7,35.5,34,39.4,40.4,38.5
2023-10-01T00:00:00Z,60,60,,72,72,,41.8,42.9,40.7,48.2,49.3,47
2023-10-01T06:00:00Z,67,67,,69,69,,38.7,39.8,37.7,46,47.2,44.7
2023-10-01T12:00:00Z,51,51,,81,81,,46.9,47.9,45.8,57.5,58.7,56.3
2023-10-01T18:00:00Z,42,42,,86,86,,23.9,24.5,23.3,25.2,25.6,24.7
2023-10-02T00:00:00Z,66,66,,70,70,,45.2,46.4,44,55,56.6,53.5
2023-10-02T06:00:00Z,69,69,,70,70,,47.4,48.5,46.3,59,60.6,57.4
2023-10-02T12:00:00Z,55,55,,79,79,,50.9,52.1,49.7,63,64.3,61.7
2023-10-02T18:00:00Z,42,42,,85,85,,32,32.9,31.2,35.7,36.6,34.9
2023-10-03T00:00:00Z,66,66,,71,71,,40.7,41.6,39.9,48.5,49.6,47.3
2023-10-03T06:00:00Z,72,72,,69,69,,39.9,40.8,39,47.7,48.9,46.5
2023-10-03T12:00:00Z,55,55,,80,80,,52.1,53.6,50.7,62.3,63.7,61
2023-10-03T18:00:00Z,48,48,,82,82,,43.4,44.4,42.5,52.3,53.2,51.3
2023-10-04T00:00:00Z,66,66,,71,71,,53.2,54.4,52.1,65,66.2,63.7
2023-10-04T06:00:00Z,69,69,,70,70,,45.1,46.2,43.9,55.2,56.6,53.9
2023-10-04T12:00:00Z,59,59,,76,76,,53.2,54.3,52.1,65.5,66.7,64.3
2023-10-04T18:00:00Z,46,46,,83,83,,41.8,42.6,41,49.4,50.1,48.7
2023-10-05T00:00:00Z,65,65,,72,72,,46.8,47.9,45.7,57.5,58.8,56.1
2023-10-05T06:00:00Z,72,72,,69,69,,50.4,51.7,49.1,62.9,64.5,61.2
2023-10-05T12:00:00Z,55,55,,80,80,,48.5,49.6,47.4,59.8,61,58.5
2023-10-05T18:00:00Z,41,41,,86,86,,28,28.8,27.3,31.2,31.9,30.5
2023-10-06T00:00:00Z,66,66,,71,71,,44,45.3,42.8,53,54.4,51.5
2023-10-06T06:00:00Z,70,70,,69,69,,51.7,52.9,50.4,62.9,64.5,61.3
2023-10-06T12:00:00Z,53,53,,80,80,,46.3,47.3,45.3,57,58.3,55.7
2023-10-06T18:00:00Z,49,49,,81,81,,34.9,35.5,34.3,40.1,40.7,39.6
2023-10-07T00:00:00Z,67,67,,71,71,,44.9,45.9,43.9,54.6,55.9,53.3
2023-10-07T06:00:00Z,72,72,,68,68,,36.7,37.4,35.9,43,43.8,42.2
2023-10-07T12:00:00Z,59,59,,76,76,,47,48,45.9,57.3,58.5,56.1
2023-10-07T18:00:00Z,49,49,,80,80,,43.4,44.4,42.4,50.2,51.3,49.1
2023-10-08T00:00:00Z,66,66,,70,70,,47.5,48.7,46.3,56.6,57.9,55.4
2023-10-08T06:00:00Z,71,71,,68,68,,39.4,40.2,38.6,46.7,47.7,45.7
2023-10-08T12:00:00Z,61,61,,75,75,,26.5,27,26,28,28.5,27.6
2023-10-08T18:00:00Z,52,52,,78,78,,18.5,18.9,18.2,19.6,19.7,19.4
2023-10-09T00:00:00Z,67,67,,69,69,,40.8,41.8,39.8,48.6,49.6,47.6
2023-10-09T06:00:00Z,69,69,,69,69,,44.5,45.7,43.4,52.8,54.2,51.5
2023-10-09T12:00:00Z,60,60,,75,75,,58.7,60.5,56.9,70,71.3,68.7
2023-10-09T18:00:00Z,59,59,,74,74,,46.3,47.3,45.4,55.6,56.5,54.7
2023-10-10T00:00:00Z,67,67,,69,69,,39.1,40,38.1,45,45.8,44.2
2023-10-10T06:00:00Z,72,72,,68,68,,26.2,26.5,25.8,27.7,28,27.4
2023-10-10T12:00:00Z,51,51,,81,81,,39.6,40.3,38.8,46.9,47.7,46
2023-10-10T18:00:00Z,44,44,,84,84,,31.7,32.5,30.9,35.6,36.3,34.8
2023-10-11T00:00:00Z,64,64,,72,72,,41.6,42.3,40.8,49.6,50.5,48.8
2023-10-11T06:00:00Z,69,69,,69,69,,44.3,45.3,43.3,54.3,55.5,53.1
2023-10-11T12:00:00Z,56,56,,77,77,,50.3,51.3,49.3,59.1,60.1,58
2023-10-11T18:00:00Z,54,54,,76,76,,41.7,42.5,40.9,50,50.8,49.2
2023-10-12T00:00:00Z,67,67,,69,69,,45.5,46.7,44.3,54.1,55.4,52.8
2023-10-12T06:00:00Z,67,67,,69,69,,59.2,60.6,57.9,70.8,72.6,69
2023-10-12T12:00:00Z,50,50,,80,80,,55.8,57.1,54.5,66.3,67.7,65
2023-10-12T18:00:00Z,49,49,,79,79,,40.8,41.5,40.2,48.1,48.8,47.4
2023-10-13T00:00:00Z,66,66,,69,69,,41.5,42.6,40.3,49.4,50.5,48.2
2023-10-13T06:00:00Z,69,69,,68,68,,67.5,69.2,65.7,76.7,79.1,74.4
2023-10-13T12:00:00Z,45,45,,85,85,,56.2,57.9,54.4,66.4,67.8,65
2023-10-13T18:00:00Z,50,50,,79,79,,43.3,43.9,42.6,52.5,53.3,51.7
2023-10-14T00:00:00Z,65,65,,70,70,,48,49.3,46.7,58.3,59.8,56.7
2023-10-14T06:00:00Z,67,67,,70,70,,49.4,50.7,48.1,61.5,63.1,59.8
2023-10-14T12:00:00Z,44,44,,86,86,,46.5,47.5,45.4,56.8,57.9,55.8
2023-10-14T18:00:00Z,48,48,,81,81,,36.9,37.6,36.3,43,43.8,42.2
2023-10-15T00:00:00Z,64,64,,71,71,,44.7,45.7,43.8,54.5,55.6,53.3
2023-10-15T06:00:00Z,67,67,,70,70,,46.8,48,45.6,56.8,58,55.5
2023-10-15T12:00:00Z,51,51,,80,80,,55.6,56.7,54.5,66.4,67.5,65.3
2023-10-15T18:00:00Z,48,48,,81,81,,40.6,41.3,40,48.8,49.5,48
2023-10-16T00:00:00Z,65,65,,71,71,,46.3,47.2,45.5,57,58,56
